coffeMensa_tea2_9510  << 0.00456349, 0.0126984, 0.0105159, 0.0230159, 0.0357143, 0.0555556, 0.0700397, 0.0954365, 0.0936508, 0.0922619, 0.0835317, 0.109722, 0.101786, 0.0960317, 0.0577381, 0.0438492, 0.0132937, 0.000595238, 0.0186508, 0.0180556, 0.0267857, 0.039881, 0.0420635, 0.0561508, 0.0559524, 0.0636905, 0.0873016, 0.0948413, 0.0944444, 0.0831349, 0.0791667, 0.0678571, 0.0537698, 0.0452381, 0.039881, 0.0331349, 0, 1, 0
coffeMensa_tea2_4053  << 0.0015873, 0.00853175, 0.0144841, 0.022619, 0.0303571, 0.0380952, 0.047619, 0.0573413, 0.0726191, 0.0843254, 0.0888889, 0.0888889, 0.0974206, 0.0763889, 0.0833333, 0.084127, 0.0746032, 0.0287698, 0.167659, 0.145238, 0.144643, 0.13869, 0.108333, 0.0878968, 0.0559524, 0.0378968, 0.0257937, 0.0166667, 0.0128968, 0.0125, 0.0123016, 0.00892857, 0.00575397, 0.00714286, 0.00714286, 0.00456349, 1, 0, 0
coffeMensa_tea2_5169  << 0.000595238, 0.00337302, 0.00813492, 0.0140873, 0.0343254, 0.0549603, 0.0636905, 0.0744048, 0.0654762, 0.064881, 0.071627, 0.0809524, 0.0896825, 0.0779762, 0.0789683, 0.102381, 0.0785714, 0.0359127, 0.267659, 0.26369, 0.174603, 0.102381, 0.0688492, 0.0388889, 0.0232143, 0.0174603, 0.00972222, 0.00873016, 0.00416667, 0.00515873, 0.00337302, 0.00297619, 0.00357143, 0.00198413, 0.00198413, 0.0015873, 1, 0, 0
colorPlate_coffeMensa_3826  << 0, 0, 0, 0, 0.000323939, 0.000485909, 0.000485909, 0.00145773, 0.00502106, 0.00858439, 0.0217039, 0.0634921, 0.120829, 0.190962, 0.205215, 0.165371, 0.143667, 0.0724004, 0.218497, 0.209913, 0.172174, 0.118886, 0.0592809, 0.0359572, 0.0343375, 0.0255912, 0.00664075, 0.0189504, 0.0429219, 0.0166829, 0.00809848, 0.00502106, 0.00356333, 0.00259151, 0.00340136, 0.0174927, 1, 0, 0
coffeMensa_colorPlate_7070  << 0.00437318, 0.00923226, 0.0127956, 0.0195983, 0.0225138, 0.0298024, 0.0468092, 0.0485909, 0.0552316, 0.0667315, 0.0918367, 0.11678, 0.143181, 0.112245, 0.0775834, 0.0766116, 0.0544218, 0.0116618, 0.074506, 0.0704568, 0.0775834, 0.0866537, 0.0983155, 0.125688, 0.12666, 0.0814707, 0.0570133, 0.0416262, 0.0336897, 0.0257532, 0.02138, 0.0192744, 0.015711, 0.015711, 0.0124717, 0.016035, 1, 0, 0
colorPlate_tea1_4239  << 0, 0, 0.000156986, 0.000156986, 0.000156986, 0.000313972, 0.000313972, 0.000784929, 0.00156986, 0.010989, 0.0367347, 0.125118, 0.195133, 0.179278, 0.146154, 0.138776, 0.104553, 0.0598116, 0.259655, 0.273155, 0.13438, 0.077708, 0.0527473, 0.0302983, 0.0185243, 0.0390895, 0.0513344, 0.0367347, 0.0135008, 0.00423862, 0.00345369, 0.00141287, 0.00125589, 0.00141287, 0.000941915, 0.000156986, 1, 0, 0
colorPlate_tea2_3642  << 0, 0, 0.000637755, 0.000637755, 0.00191327, 0.00178571, 0.00255102, 0.0065051, 0.00803571, 0.0131378, 0.027551, 0.0572704, 0.0947704, 0.163393, 0.207143, 0.204082, 0.130867, 0.0797194, 0.109056, 0.108291, 0.127806, 0.120153, 0.10727, 0.0758929, 0.0635204, 0.0732143, 0.121556, 0.0729592, 0.00982143, 0.00357143, 0.00191327, 0.00165816, 0.00127551, 0.000765306, 0.000765306, 0.000510204, 1, 0, 0
colorPlate_tea2_8823  << 0.0118622, 0.0252551, 0.0409439, 0.0524235, 0.0475765, 0.0498725, 0.0552296, 0.0502551, 0.0515306, 0.0580357, 0.0610969, 0.0659439, 0.0721939, 0.0710459, 0.0744898, 0.0741071, 0.0940051, 0.0441327, 0.0209184, 0.0225765, 0.0219388, 0.0270408, 0.042602, 0.0730867, 0.148724, 0.279847, 0.283929, 0.0617347, 0.00714286, 0.00318878, 0.00229592, 0.00140306, 0.000765306, 0.00140306, 0.000510204, 0.000892857, 0, 1, 0
colorPlate_tea2_1631  << 0.00535714, 0.0153061, 0.0274235, 0.0394133, 0.0614796, 0.0529337, 0.0598214, 0.055102, 0.0617347, 0.066199, 0.0589286, 0.0755102, 0.0811225, 0.06875, 0.080102, 0.0975765, 0.0693878, 0.023852, 0.027551, 0.0383929, 0.0420918, 0.0558673, 0.0781888, 0.155485, 0.196429, 0.165306, 0.161097, 0.0644133, 0.0059949, 0.00344388, 0.00178571, 0.00153061, 0.000892857, 0.000637755, 0.000637755, 0.000255102, 0, 1, 0
colorPlate_coffeMensa_458  << 0, 0, 0, 0, 0, 0, 0.000323939, 0.000485909, 0.000485909, 0.00988014, 0.0225138, 0.0698089, 0.165047, 0.199708, 0.196793, 0.152251, 0.125202, 0.0574992, 0.226271, 0.287334, 0.2138, 0.0973437, 0.0516683, 0.0289925, 0.0181406, 0.0234856, 0.0494007, 0.00259151, 0.000323939, 0.000485909, 0, 0, 0.00016197, 0, 0, 0, 1, 0, 0
colorPlate_coffeMensa_5807  << 0, 0.000485909, 0.00194363, 0.005345, 0.0100421, 0.0119857, 0.0149012, 0.0254292, 0.0307742, 0.0421121, 0.0555556, 0.0685131, 0.0911889, 0.121315, 0.139132, 0.188856, 0.13978, 0.0526401, 0.0607386, 0.0772595, 0.074668, 0.095562, 0.125526, 0.130709, 0.127632, 0.134759, 0.150794, 0.0174927, 0.00194363, 0.000647878, 0.000647878, 0.000323939, 0.00016197, 0.000485909, 0.00016197, 0.000485909, 1, 0, 0
colorPlate_spearmint_6193  << 0, 0.00085034, 0.00170068, 0.00765306, 0.00538549, 0.0138889, 0.00992064, 0.0153061, 0.0257937, 0.0354308, 0.0351474, 0.0473356, 0.069161, 0.095805, 0.147676, 0.20068, 0.168367, 0.119898, 0.0745465, 0.0856009, 0.0674603, 0.106576, 0.0946712, 0.119898, 0.156179, 0.174887, 0.116213, 0.00311791, 0.00085034, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
colorPlate_spearmint_2391  << 0.0155896, 0.0314626, 0.0385488, 0.042517, 0.0351474, 0.0405329, 0.050737, 0.0442177, 0.0598073, 0.0620748, 0.055839, 0.0700113, 0.0853175, 0.0663265, 0.0728458, 0.0830499, 0.0813492, 0.0646259, 0.00595238, 0.00368481, 0.00566893, 0.00566893, 0.0121882, 0.0178571, 0.0340136, 0.0952381, 0.268991, 0.405045, 0.071712, 0.024093, 0.013322, 0.0102041, 0.0085034, 0.00708617, 0.00566893, 0.00510204, 0.2, 0.8, 0
spearmint_coffeMensa_7777  << 0.00573192, 0.00925926, 0.0171958, 0.015873, 0.0458554, 0.0753968, 0.0736332, 0.0511464, 0.121252, 0.0983245, 0.0621693, 0.0992064, 0.0855379, 0.0789242, 0.0978836, 0.031746, 0.010582, 0.0202822, 0.0167549, 0.0335097, 0.0304233, 0.00837743, 0.0207231, 0.0524691, 0.133157, 0.215168, 0.202822, 0.119489, 0.0485009, 0.0339506, 0.0136684, 0.00573192, 0.00881834, 0.0171958, 0.0233686, 0.015873, 0, 0.5, 0.5
spearmint_coffeMensa_5847  << 0.00220459, 0.00396825, 0.00661376, 0.0145503, 0.015873, 0.0233686, 0.0282187, 0.0379189, 0.0621693, 0.0749559, 0.107584, 0.123457, 0.134039, 0.143739, 0.113316, 0.0714286, 0.0299824, 0.00661376, 0.0119048, 0.0194004, 0.0388007, 0.0762787, 0.111993, 0.117725, 0.116843, 0.104497, 0.0912698, 0.0939153, 0.0753968, 0.0515873, 0.0273369, 0.0163139, 0.010582, 0.0114638, 0.010582, 0.0141093, 1, 0, 0
spearmint_coffeMensa_6078  << 0, 0, 0.00440917, 0.0119048, 0.0224868, 0.0379189, 0.0701058, 0.0864198, 0.0881834, 0.10582, 0.13448, 0.135362, 0.13933, 0.0815697, 0.0529101, 0.0149912, 0.00793651, 0.00617284, 0.000440917, 0.0123457, 0.0149912, 0.021164, 0.0335097, 0.0493827, 0.0987654, 0.2306, 0.261464, 0.145062, 0.0529101, 0.0277778, 0.0224868, 0.0110229, 0.0123457, 0.00573192, 0, 0, 0, 1, 0
spearmint_tea1_4120  << 0.000854701, 0.00598291, 0.00854701, 0.0141026, 0.0179487, 0.0222222, 0.0269231, 0.0294872, 0.0517094, 0.0794872, 0.0837607, 0.107265, 0.107692, 0.112821, 0.125214, 0.117094, 0.0666667, 0.0222222, 0.165812, 0.17265, 0.182479, 0.139744, 0.11453, 0.0935897, 0.0491453, 0.0226496, 0.0188034, 0.00940171, 0.00769231, 0.00384615, 0.0042735, 0.00384615, 0.00299145, 0.0025641, 0.00512821, 0.000854701, 1, 0, 0
spearmint_coffeMensa_2904  << 0.000881834, 0.00220459, 0.0127866, 0.0101411, 0.0176367, 0.0299824, 0.0489418, 0.0546737, 0.0714286, 0.0820106, 0.106702, 0.114638, 0.10582, 0.0992064, 0.095679, 0.0859788, 0.0410053, 0.0202822, 0.316578, 0.238536, 0.185626, 0.0996473, 0.0555556, 0.0352734, 0.0202822, 0.0154321, 0.00749559, 0.00793651, 0.00617284, 0.00396825, 0.000881834, 0.0026455, 0.000881834, 0.00176367, 0.000881834, 0.000440917, 1, 0, 0
spearmint_coffeMensa_2287  << 0.0026455, 0.0141093, 0.0110229, 0.0396825, 0.0634921, 0.0947972, 0.0352734, 0.114198, 0.0890653, 0.0537919, 0.0815697, 0.123016, 0.0842152, 0.031746, 0.10097, 0.0326279, 0.00970018, 0.0180776, 0.0216049, 0.0599647, 0.00176367, 0, 0.0246914, 0.0608466, 0.063933, 0.171958, 0.264991, 0.162698, 0.0674603, 0.0198413, 0.00440917, 0.00220459, 0.00396825, 0.0233686, 0.0414462, 0.00485009, 0, 0, 1
cleaner_coffeMensa_8842  << 0, 0.00170068, 0.015873, 0.0255102, 0.0170068, 0.0113379, 0.0226757, 0.0555556, 0.12415, 0.146825, 0.18254, 0.221088, 0.102041, 0.0215419, 0.0164399, 0, 0.0119048, 0.0238095, 0.126984, 0.0527211, 0.0328798, 0.00623583, 0.00113379, 0.00113379, 0.00170068, 0.00623583, 0.0975057, 0.18424, 0.188776, 0.0368481, 0.00226757, 0.00396825, 0.00736961, 0.026644, 0.0748299, 0.148526, 0, 0, 1
coffeMensa_cleaner_8493  << 0, 0, 0.00396825, 0.0272109, 0.0170068, 0.0697279, 0.108844, 0.106009, 0.0674603, 0.0391156, 0.0464853, 0.118481, 0.0544218, 0.0408163, 0.0884354, 0.0924036, 0.10034, 0.0192744, 0.668934, 0.237528, 0.064059, 0.0181406, 0.00510204, 0.00340136, 0.00113379, 0.000566893, 0, 0.000566893, 0, 0, 0.000566893, 0, 0, 0, 0, 0, 1, 0, 0
bowl_coffeMensa_6052  << 0, 0, 0, 0, 0, 0, 0, 0, 0.000466853, 0.0137722, 0.0604575, 0.0936041, 0.146592, 0.183007, 0.166667, 0.178805, 0.119514, 0.0371148, 0.160831, 0.186275, 0.196312, 0.115546, 0.0714286, 0.0434174, 0.0396825, 0.0338469, 0.020775, 0.012605, 0.0147059, 0.020775, 0.024043, 0.0154062, 0.0149393, 0.0107376, 0.00863679, 0.0100373, 1, 0, 0
bowl_cleaner_8873  << 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0488445, 0.118697, 0.151261, 0.143382, 0.155462, 0.141807, 0.128676, 0.0693277, 0.042542, 0.488971, 0.179097, 0.0835084, 0.0546218, 0.0220588, 0.0236345, 0.00892857, 0.00577731, 0.00630252, 0.0136555, 0.022584, 0.0215336, 0.0120798, 0.0220588, 0.00997899, 0.00997899, 0.00840336, 0.00682773, 1, 0, 0
bowl_tea2_413  << 0, 0, 0, 0, 0, 0, 0, 0.000367647, 0.0134191, 0.0518382, 0.109375, 0.141176, 0.161397, 0.157353, 0.14375, 0.110662, 0.0834559, 0.0272059, 0.220956, 0.251103, 0.158456, 0.0790441, 0.0568015, 0.0443015, 0.0306985, 0.0261029, 0.0266544, 0.0253676, 0.0233456, 0.0123162, 0.00919118, 0.0106618, 0.00808824, 0.00588235, 0.00606618, 0.00496324, 1, 0, 0
bowl_tea1_6268  << 0, 0, 0, 0, 0, 0, 0, 0.000452489, 0.0117647, 0.0434389, 0.0920814, 0.130995, 0.156787, 0.150226, 0.15, 0.124208, 0.0957014, 0.0443439, 0.238462, 0.211086, 0.145475, 0.0846154, 0.0558824, 0.0364253, 0.041629, 0.028733, 0.0226244, 0.0346154, 0.0307692, 0.0167421, 0.0169683, 0.0115385, 0.00633484, 0.0061086, 0.00588235, 0.0061086, 1, 0, 0
bowl_gum_1379  << 0, 0, 0, 0, 0, 0.000919118, 0.00183824, 0.00551471, 0.0202206, 0.0386029, 0.0726103, 0.0900735, 0.131434, 0.174632, 0.174632, 0.15625, 0.102022, 0.03125, 0.0625, 0.0919118, 0.124081, 0.170956, 0.105699, 0.102941, 0.0799632, 0.0680147, 0.0818015, 0.0441176, 0.0202206, 0.015625, 0.0128676, 0.00643382, 0.00183824, 0.00367647, 0.00551471, 0.00183824, 1, 0, 0
bowl_sweetener_3349  << 0, 0, 0, 0, 0, 0.000735294, 0, 0, 0.000735294, 0.00147059, 0.00147059, 0.0477941, 0.116176, 0.173529, 0.190441, 0.255882, 0.129412, 0.0823529, 0.25, 0.153676, 0.0970588, 0.0426471, 0.0522059, 0.0132353, 0.00882353, 0.00882353, 0.0139706, 0.0470588, 0.0257353, 0.0117647, 0.0235294, 0.0713235, 0.0470588, 0.0338235, 0.0279412, 0.0713235, 1, 0, 0
bowl_sweetener_7853  << 0, 0, 0.000735294, 0.00514706, 0.00735294, 0.00808824, 0.0213235, 0.0375, 0.0477941, 0.0602941, 0.0713235, 0.109559, 0.143382, 0.188235, 0.159559, 0.1, 0.0389706, 0.000735294, 0.496324, 0.305882, 0.102941, 0.0632353, 0.0264706, 0.00147059, 0.00220588, 0.000735294, 0, 0, 0.000735294, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
bowl_cleaner_7817  << 0, 0.00052521, 0.00052521, 0.00262605, 0.0183824, 0.0273109, 0.0514706, 0.0745798, 0.042542, 0.082458, 0.105042, 0.148634, 0.210609, 0.128151, 0.0698529, 0.0320378, 0.0052521, 0, 0.689076, 0.194853, 0.0693277, 0.0309874, 0.012605, 0.00210084, 0.00052521, 0.00052521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
bowl_tea2_5140  << 0.00165441, 0.003125, 0.00588235, 0.0102941, 0.0130515, 0.0229779, 0.0268382, 0.0391544, 0.0514706, 0.0720588, 0.0994485, 0.129779, 0.145221, 0.14614, 0.122978, 0.0762868, 0.03125, 0.00238971, 0.198529, 0.212684, 0.208272, 0.159375, 0.103676, 0.0693015, 0.0297794, 0.00772059, 0.00367647, 0.00220588, 0.00147059, 0.000735294, 0.000735294, 0.000367647, 0.000183824, 0.000183824, 0.000551471, 0.000551471, 1, 0, 0
bowl_spearmint_6940  << 0.00163399, 0.00367647, 0.00735294, 0.0114379, 0.0122549, 0.0102124, 0.0241013, 0.0314543, 0.0388072, 0.063317, 0.0841503, 0.110703, 0.129493, 0.152369, 0.148284, 0.114379, 0.0482026, 0.00816994, 0.194444, 0.174428, 0.165033, 0.150735, 0.131944, 0.0829248, 0.0531046, 0.0249183, 0.00857843, 0.00326797, 0.00326797, 0.00163399, 0.00163399, 0.00163399, 0.000408497, 0.000408497, 0.000816993, 0.000816993, 1, 0, 0
bowl_coffeMensa_8438  << 0, 0.000466853, 0.000933707, 0.00910364, 0.00887022, 0.0226424, 0.0408497, 0.0389823, 0.0569561, 0.0728291, 0.094071, 0.131653, 0.17577, 0.167134, 0.116246, 0.0513539, 0.0121382, 0, 0.360177, 0.389356, 0.161998, 0.0578898, 0.022409, 0.00490196, 0.00256769, 0, 0.000233427, 0, 0.000233427, 0, 0, 0, 0, 0, 0, 0.000233427, 1, 0, 0
bowl_coffeMensa_720  << 0.00676937, 0.0189076, 0.0235761, 0.0448179, 0.0611578, 0.0627918, 0.0756303, 0.0704949, 0.0459851, 0.0539216, 0.0697946, 0.0674603, 0.0847339, 0.0809991, 0.0805322, 0.0751634, 0.0536881, 0.0235761, 0.0217087, 0.024043, 0.030112, 0.0473856, 0.0655929, 0.0980392, 0.148693, 0.161998, 0.142157, 0.101307, 0.0532213, 0.0305789, 0.0210084, 0.0177404, 0.0135387, 0.0070028, 0.00606909, 0.00980392, 0, 1, 0
bowl_tea1_6616  << 0.00497738, 0.020362, 0.0402715, 0.0520362, 0.0604072, 0.0545249, 0.0531674, 0.0604072, 0.0665158, 0.0674208, 0.0776018, 0.0690045, 0.0762443, 0.0785068, 0.0669683, 0.0735294, 0.0576923, 0.020362, 0.05, 0.0380091, 0.0346154, 0.0368778, 0.041629, 0.0660634, 0.147285, 0.159502, 0.150679, 0.116742, 0.0475113, 0.0257919, 0.0180995, 0.0147059, 0.0117647, 0.0149321, 0.0138009, 0.011991, 0, 1, 0
bowl_spearmint_2376  << 0.00367647, 0.0167484, 0.0269608, 0.0351307, 0.0408497, 0.0539216, 0.0612745, 0.0465686, 0.0645425, 0.061683, 0.0698529, 0.0759804, 0.068219, 0.0894608, 0.104167, 0.0808824, 0.0694444, 0.0306373, 0.0147059, 0.0183824, 0.0269608, 0.0232843, 0.0416667, 0.0420752, 0.063317, 0.125817, 0.199755, 0.162173, 0.10049, 0.0502451, 0.0322712, 0.0208333, 0.0196078, 0.0224673, 0.0179739, 0.0179739, 1, 0, 0
bowl_SmallBoxBase_1153  << 0.00778547, 0.0255584, 0.040972, 0.052375, 0.0572507, 0.0618119, 0.0559138, 0.0555206, 0.065508, 0.069676, 0.0722712, 0.0681818, 0.0617332, 0.068575, 0.0722712, 0.077776, 0.0670808, 0.0197389, 0.0254011, 0.0271312, 0.0282321, 0.0299623, 0.0344448, 0.0405002, 0.0632274, 0.137936, 0.194637, 0.185121, 0.0782479, 0.0380623, 0.024536, 0.020604, 0.0178515, 0.018402, 0.0180874, 0.0176156, 0, 1, 0
SmallBoxBase_bowl_3886  << 0, 0, 0.000157282, 7.86411e-05, 0.000393205, 0.00102233, 0.00110098, 0.00212331, 0.00526895, 0.0106952, 0.0180088, 0.0297263, 0.0513526, 0.0904372, 0.174976, 0.284366, 0.243001, 0.0872916, 0.013369, 0.0165146, 0.0176942, 0.0191098, 0.0268166, 0.0349953, 0.0607109, 0.0975149, 0.107502, 0.0956276, 0.0887071, 0.0863479, 0.0769896, 0.064643, 0.0524536, 0.0517458, 0.0395565, 0.0497012, 1, 0, 0
SmallBoxBase_coffeMensa_5631  << 0, 0, 0, 0, 0, 0, 0, 0, 0.000254647, 0.00161277, 0.00645107, 0.0126475, 0.0347169, 0.106612, 0.195909, 0.236652, 0.300993, 0.104151, 0.114082, 0.142263, 0.166539, 0.134539, 0.0574654, 0.0616246, 0.0277566, 0.0243613, 0.0252101, 0.0333588, 0.0300484, 0.0177404, 0.0186741, 0.0364994, 0.0367541, 0.0240217, 0.0247857, 0.0242764, 1, 0, 0
SmallBoxBase_coffeMensa_5430  << 0, 0, 0, 0, 0.000169765, 0.00118835, 0.00178253, 0.00271624, 0.00348018, 0.010101, 0.0197776, 0.0435447, 0.0822511, 0.0985485, 0.111451, 0.185977, 0.307953, 0.131058, 0.0437145, 0.0511841, 0.0560224, 0.0610305, 0.0728291, 0.077243, 0.0853069, 0.0830999, 0.0826755, 0.0832697, 0.0665478, 0.0508446, 0.0462609, 0.036839, 0.0370936, 0.0254647, 0.0218997, 0.0186741, 1, 0, 0
SmallBoxBase_cleaner_4062  << 0, 0, 0, 0, 0.000190985, 0.000572956, 0.000763942, 0.000190985, 0.00802139, 0.0347594, 0.0647441, 0.107143, 0.156226, 0.170741, 0.175516, 0.146486, 0.0981665, 0.0364782, 0.113063, 0.124714, 0.164248, 0.147632, 0.0844156, 0.0687548, 0.052903, 0.0446906, 0.039916, 0.0296027, 0.0402979, 0.0282659, 0.0169977, 0.0110772, 0.0105042, 0.00935829, 0.00687548, 0.00668449, 1, 0, 0
SmallBoxBase_cleaner_3203  << 0, 0, 0, 0, 0.000190985, 0.000190985, 0.00553858, 0.0175707, 0.0194805, 0.0381971, 0.0614973, 0.112299, 0.147823, 0.154698, 0.168258, 0.146104, 0.0933919, 0.0347594, 0.136555, 0.13178, 0.192895, 0.111154, 0.0804049, 0.0641711, 0.0464095, 0.0485103, 0.0402979, 0.0341864, 0.0372422, 0.0208174, 0.0154698, 0.0114591, 0.00840336, 0.00744843, 0.00515661, 0.00763942, 1, 0, 0
SmallBoxBase_spearmint_1574  << 0, 0, 0, 0, 0, 0, 0.000445633, 0.00148544, 0.00623886, 0.0187166, 0.0343137, 0.0555556, 0.0750149, 0.0769459, 0.118687, 0.177807, 0.308972, 0.125817, 0.0738265, 0.0866013, 0.0981878, 0.115567, 0.155823, 0.101307, 0.073678, 0.0573381, 0.043672, 0.0308972, 0.0298574, 0.0246583, 0.016637, 0.0204991, 0.0147059, 0.02347, 0.016637, 0.016637, 1, 0, 0
SmallBoxBase_colorPlate_9243  << 0.000163702, 0.000272836, 0.00060024, 0.00141875, 0.000982211, 0.00212812, 0.00414711, 0.00720288, 0.0152788, 0.0359053, 0.0607334, 0.0994216, 0.131343, 0.154917, 0.175979, 0.181109, 0.0980574, 0.0303394, 0.0797228, 0.0876351, 0.0881262, 0.112245, 0.157427, 0.23071, 0.167249, 0.0451817, 0.0141329, 0.00572956, 0.00321947, 0.00185529, 0.00174615, 0.00103678, 0.00103678, 0.000763942, 0.00120048, 0.000982211, 1, 0, 0
SmallBoxBase_colorPlate_2736  << 0.000218269, 0.000654807, 0.000873076, 0.00212812, 0.00196442, 0.00338317, 0.00654807, 0.00971298, 0.0152788, 0.0255921, 0.0406526, 0.0713194, 0.101441, 0.137946, 0.168504, 0.172487, 0.160264, 0.0810324, 0.0389065, 0.0415803, 0.0482375, 0.0631889, 0.0984394, 0.132271, 0.104224, 0.0826149, 0.082342, 0.0700644, 0.0688639, 0.0581687, 0.0332315, 0.0217178, 0.0165885, 0.0133144, 0.0136418, 0.012605, 1, 0, 0
